Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180330,TX     ,201804     ,224346,10944,2,-,-, 
20180330,TX     ,201804     ,224544,10944,2,-,-, 
20180330,TX     ,201804     ,224603,10944,2,-,-, 
20180330,TX     ,201804     ,224647,10944,2,-,-, 
20180330,TX     ,201804     ,224657,10944,2,-,-, 
20180330,TX     ,201804     ,224657,10944,2,-,-, 
20180330,TX     ,201804     ,224818,10944,2,-,-, 
20180330,TX     ,201804     ,224818,10944,4,-,-, 
20180330,TX     ,201804     ,224927,10944,2,-,-, 
20180330,TX     ,201804     ,224929,10945,2,-,-, 
20180330,TX     ,201804     ,225017,10945,4,-,-, 
20180330,TX     ,201804     ,225027,10945,2,-,-, 
20180330,TX     ,201804     ,225034,10945,2,-,-, 
20180330,TX     ,201804     ,225034,10945,2,-,-, 
20180330,TX     ,201804     ,225044,10945,2,-,-, 
20180330,TX     ,201804     ,225045,10945,4,-,-, 
20180330,TX     ,201804     ,225045,10945,2,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225106,10944,4,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225106,10944,4,-,-, 
20180330,TX     ,201804     ,225106,10944,2,-,-, 
20180330,TX     ,201804     ,225110,10944,2,-,-, 
20180330,TX     ,201804     ,225110,10944,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225110,10943,2,-,-, 
20180330,TX     ,201804     ,225151,10944,4,-,-, 
20180330,TX     ,201804     ,225230,10944,2,-,-, 
20180330,TX     ,201804     ,225300,10944,4,-,-, 
20180330,TX     ,201804     ,225308,10944,2,-,-, 
20180330,TX     ,201804     ,225308,10944,2,-,-, 
20180330,TX     ,201804     ,225349,10944,2,-,-, 
20180330,TX     ,201804     ,225349,10944,2,-,-, 
20180330,TX     ,201804     ,225358,10944,2,-,-, 
20180330,TX     ,201804     ,225428,10944,2,-,-, 
20180330,TX     ,201804     ,225505,10944,2,-,-, 
20180330,TX     ,201804     ,225535,10944,2,-,-, 
20180330,TX     ,201804     ,225550,10944,2,-,-, 
20180330,TX     ,201804     ,225619,10943,2,-,-, 
20180330,TX     ,201804     ,225619,10943,2,-,-, 
20180330,TX     ,201804     ,225619,10943,2,-,-, 
20180330,TX     ,201804     ,225619,10943,4,-,-, 
20180330,TX     ,201804     ,225619,10943,2,-,-, 
20180330,TX     ,201804     ,225626,10944,2,-,-, 
20180330,TX     ,201804     ,225732,10943,2,-,-, 
20180330,TX     ,201804     ,225732,10943,2,-,-, 
20180330,TX     ,201804     ,225753,10943,2,-,-, 
20180330,TX     ,201804     ,225831,10943,2,-,-, 
20180330,TX     ,201804     ,225842,10943,2,-,-, 
20180330,TX     ,201804     ,225921,10943,2,-,-, 
20180330,TX     ,201804     ,225921,10943,2,-,-, 
20180330,TX     ,201804     ,225921,10943,2,-,-, 
20180330,TX     ,201804     ,225921,10943,4,-,-, 
20180330,TX     ,201804     ,225925,10943,2,-,-, 
20180330,TX     ,201804     ,225925,10943,2,-,-, 
20180330,TX     ,201804     ,225935,10943,2,-,-, 
20180330,TX     ,201804     ,225942,10943,2,-,-, 
20180330,TX     ,201804     ,230046,10943,2,-,-, 
20180330,TX     ,201804     ,230056,10944,2,-,-, 
20180330,TX     ,201804     ,230056,10943,4,-,-, 
20180330,TX     ,201804     ,230148,10943,4,-,-, 
20180330,TX     ,201804     ,230207,10943,4,-,-, 
20180330,TX     ,201804     ,230210,10944,2,-,-, 
20180330,TX     ,201804     ,230234,10944,2,-,-, 
20180330,TX     ,201804     ,230255,10944,2,-,-, 
20180330,TX     ,201804     ,230311,10944,2,-,-, 
20180330,TX     ,201804     ,230312,10944,2,-,-, 
20180330,TX     ,201804     ,230312,10944,4,-,-, 
20180330,TX     ,201804     ,230313,10944,2,-,-, 
20180330,TX     ,201804     ,230315,10944,2,-,-, 
20180330,TX     ,201804     ,230318,10944,4,-,-, 
20180330,TX     ,201804     ,230323,10944,4,-,-, 
20180330,TX     ,201804     ,230323,10944,2,-,-, 
20180330,TX     ,201804     ,230350,10944,2,-,-, 
20180330,TX     ,201804     ,230457,10944,2,-,-, 
20180330,TX     ,201804     ,230525,10944,2,-,-, 
20180330,TX     ,201804     ,230603,10944,2,-,-, 
20180330,TX     ,201804     ,230613,10944,2,-,-, 
20180330,TX     ,201804     ,230618,10944,2,-,-, 
20180330,TX     ,201804     ,230622,10944,4,-,-, 
20180330,TX     ,201804     ,230653,10944,2,-,-, 
20180330,TX     ,201804     ,230706,10943,2,-,-, 
20180330,TX     ,201804     ,230806,10943,4,-,-, 
20180330,TX     ,201804     ,230852,10944,2,-,-, 
20180330,TX     ,201804     ,230857,10943,4,-,-, 
20180330,TX     ,201804     ,230858,10943,2,-,-, 
20180330,TX     ,201804     ,230918,10943,6,-,-, 
20180330,TX     ,201804     ,230919,10943,6,-,-, 
20180330,TX     ,201804     ,230923,10943,12,-,-, 
20180330,TX     ,201804     ,230923,10943,2,-,-, 
20180330,TX     ,201804     ,230923,10943,2,-,-, 
20180330,TX     ,201804     ,230923,10943,4,-,-, 
20180330,TX     ,201804     ,230923,10943,2,-,-, 
20180330,TX     ,201804     ,230923,10943,2,-,-, 
20180330,TX     ,201804     ,230923,10943,4,-,-, 
20180330,TX     ,201804     ,230923,10943,2,-,-, 
20180330,TX     ,201804     ,231009,10942,2,-,-, 
20180330,TX     ,201804     ,231016,10943,4,-,-, 
20180330,TX     ,201804     ,231024,10943,2,-,-, 
20180330,TX     ,201804     ,231041,10943,2,-,-, 
20180330,TX     ,201804     ,231050,10942,2,-,-, 
20180330,TX     ,201804     ,231142,10942,2,-,-, 
20180330,TX     ,201804     ,231200,10942,2,-,-, 
20180330,TX     ,201804     ,231200,10942,2,-,-, 
20180330,TX     ,201804     ,231201,10942,2,-,-, 
20180330,TX     ,201804     ,231201,10942,2,-,-, 
20180330,TX     ,201804     ,231213,10942,2,-,-, 
20180330,TX     ,201804     ,231244,10943,2,-,-, 
20180330,TX     ,201804     ,231325,10943,2,-,-, 
20180330,TX     ,201804     ,231331,10943,2,-,-, 
20180330,TX     ,201804     ,231512,10943,32,-,-, 
20180330,TX     ,201804     ,231512,10943,8,-,-, 
20180330,TX     ,201804     ,231512,10942,2,-,-, 
20180330,TX     ,201804     ,231512,10942,2,-,-, 
20180330,TX     ,201804     ,231512,10942,2,-,-, 
20180330,TX     ,201804     ,231615,10942,2,-,-, 
20180330,TX     ,201804     ,231615,10942,2,-,-, 
20180330,TX     ,201804     ,231702,10943,8,-,-, 
20180330,TX     ,201804     ,231734,10943,2,-,-, 
20180330,TX     ,201804     ,231748,10943,2,-,-, 
20180330,TX     ,201804     ,231755,10943,2,-,-, 
20180330,TX     ,201804     ,231802,10943,4,-,-, 
20180330,TX     ,201804     ,231803,10944,2,-,-, 
20180330,TX     ,201804     ,231902,10944,10,-,-, 
20180330,TX     ,201804     ,231909,10944,2,-,-, 
20180330,TX     ,201804     ,232002,10943,2,-,-, 
20180330,TX     ,201804     ,232002,10943,2,-,-, 
20180330,TX     ,201804     ,232002,10943,2,-,-, 
20180330,TX     ,201804     ,232002,10943,2,-,-, 
20180330,TX     ,201804     ,232102,10943,2,-,-, 
20180330,TX     ,201804     ,232102,10943,2,-,-, 
20180330,TX     ,201804     ,232133,10943,2,-,-, 
20180330,TX     ,201804     ,232155,10943,2,-,-, 
20180330,TX     ,201804     ,232155,10942,2,-,-, 
20180330,TX     ,201804     ,232211,10943,2,-,-, 
20180330,TX     ,201804     ,232302,10943,4,-,-, 
20180330,TX     ,201804     ,232419,10943,2,-,-, 
20180330,TX     ,201804     ,232445,10943,2,-,-, 
20180330,TX     ,201804     ,232519,10943,2,-,-, 
20180330,TX     ,201804     ,232519,10944,2,-,-, 
20180330,TX     ,201804     ,232522,10943,2,-,-, 
20180330,TX     ,201804     ,232522,10943,2,-,-, 
20180330,TX     ,201804     ,232522,10943,2,-,-, 
20180330,TX     ,201804     ,232537,10943,2,-,-, 
20180330,TX     ,201804     ,232600,10943,2,-,-, 
20180330,TX     ,201804     ,232630,10943,2,-,-, 
20180330,TX     ,201804     ,232714,10943,2,-,-, 
20180330,TX     ,201804     ,232801,10943,2,-,-, 
20180330,TX     ,201804     ,232905,10943,4,-,-, 
20180330,TX     ,201804     ,232922,10943,2,-,-, 
20180330,TX     ,201804     ,232931,10943,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,4,-,-, 
20180330,TX     ,201804     ,232945,10942,4,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,232945,10942,2,-,-, 
20180330,TX     ,201804     ,233020,10942,4,-,-, 
20180330,TX     ,201804     ,233021,10941,2,-,-, 
20180330,TX     ,201804     ,233022,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,2,-,-, 
20180330,TX     ,201804     ,233028,10941,8,-,-, 
20180330,TX     ,201804     ,233037,10941,2,-,-, 
20180330,TX     ,201804     ,233037,10941,4,-,-, 
20180330,TX     ,201804     ,233041,10941,2,-,-, 
20180330,TX     ,201804     ,233044,10941,2,-,-, 
20180330,TX     ,201804     ,233045,10941,2,-,-, 
20180330,TX     ,201804     ,233046,10942,2,-,-, 
20180330,TX     ,201804     ,233046,10941,2,-,-, 
20180330,TX     ,201804     ,233046,10941,2,-,-, 
20180330,TX     ,201804     ,233057,10941,2,-,-, 
20180330,TX     ,201804     ,233057,10941,4,-,-, 
20180330,TX     ,201804     ,233057,10941,2,-,-, 
20180330,TX     ,201804     ,233057,10941,2,-,-, 
20180330,TX     ,201804     ,233101,10941,2,-,-, 
20180330,TX     ,201804     ,233105,10941,2,-,-, 
20180330,TX     ,201804     ,233109,10941,2,-,-, 
20180330,TX     ,201804     ,233119,10941,2,-,-, 
20180330,TX     ,201804     ,233125,10940,2,-,-, 
20180330,TX     ,201804     ,233125,10940,2,-,-, 
20180330,TX     ,201804     ,233125,10941,2,-,-, 
20180330,TX     ,201804     ,233125,10942,18,-,-, 
20180330,TX     ,201804     ,233125,10940,2,-,-, 
20180330,TX     ,201804     ,233125,10940,2,-,-, 
20180330,TX     ,201804     ,233135,10940,2,-,-, 
20180330,TX     ,201804     ,233135,10940,2,-,-, 
20180330,TX     ,201804     ,233135,10940,2,-,-, 
20180330,TX     ,201804     ,233156,10942,2,-,-, 
20180330,TX     ,201804     ,233516,10942,2,-,-, 
20180330,TX     ,201804     ,233525,10942,12,-,-, 
20180330,TX     ,201804     ,233631,10942,2,-,-, 
20180330,TX     ,201804     ,233657,10941,2,-,-, 
20180330,TX     ,201804     ,233715,10942,6,-,-, 
20180330,TX     ,201804     ,233727,10941,2,-,-, 
20180330,TX     ,201804     ,233727,10941,2,-,-, 
20180330,TX     ,201804     ,233727,10941,2,-,-, 
20180330,TX     ,201804     ,233732,10942,2,-,-, 
20180330,TX     ,201804     ,233738,10942,2,-,-, 
20180330,TX     ,201804     ,233742,10941,4,-,-, 
20180330,TX     ,201804     ,233801,10943,2,-,-, 
20180330,TX     ,201804     ,233931,10943,2,-,-, 
20180330,TX     ,201804     ,233946,10943,2,-,-, 
20180330,TX     ,201804     ,234014,10943,4,-,-, 
20180330,TX     ,201804     ,234044,10942,4,-,-, 
20180330,TX     ,201804     ,234044,10942,6,-,-, 
20180330,TX     ,201804     ,234101,10943,2,-,-, 
20180330,TX     ,201804     ,234201,10943,6,-,-, 
20180330,TX     ,201804     ,234206,10943,2,-,-, 
20180330,TX     ,201804     ,234216,10943,2,-,-, 
20180330,TX     ,201804     ,234315,10943,4,-,-, 
20180330,TX     ,201804     ,234346,10943,2,-,-, 
20180330,TX     ,201804     ,234428,10943,2,-,-, 
20180330,TX     ,201804     ,234447,10942,2,-,-, 
20180330,TX     ,201804     ,234516,10943,2,-,-, 
20180330,TX     ,201804     ,234520,10942,2,-,-, 
20180330,TX     ,201804     ,234530,10942,10,-,-, 
20180330,TX     ,201804     ,234555,10942,2,-,-, 
20180330,TX     ,201804     ,234602,10942,2,-,-, 
20180330,TX     ,201804     ,234637,10942,2,-,-, 
20180330,TX     ,201804     ,234646,10943,2,-,-, 
20180330,TX     ,201804     ,234727,10942,6,-,-, 
20180330,TX     ,201804     ,234752,10942,2,-,-, 
20180330,TX     ,201804     ,234801,10942,2,-,-, 
20180330,TX     ,201804     ,234854,10941,2,-,-, 
20180330,TX     ,201804     ,234913,10941,2,-,-, 
20180330,TX     ,201804     ,234953,10941,2,-,-, 
20180330,TX     ,201804     ,235015,10941,2,-,-, 
20180330,TX     ,201804     ,235023,10941,2,-,-, 
20180330,TX     ,201804     ,235035,10941,2,-,-, 
20180330,TX     ,201804     ,235039,10941,2,-,-, 
20180330,TX     ,201804     ,235045,10941,2,-,-, 
20180330,TX     ,201804     ,235105,10941,4,-,-, 
20180330,TX     ,201804     ,235105,10941,2,-,-, 
20180330,TX     ,201804     ,235105,10941,4,-,-, 
20180330,TX     ,201804     ,235109,10941,2,-,-, 
20180330,TX     ,201804     ,235109,10941,2,-,-, 
20180330,TX     ,201804     ,235123,10941,2,-,-, 
20180330,TX     ,201804     ,235125,10941,2,-,-, 
20180330,TX     ,201804     ,235129,10941,2,-,-, 
20180330,TX     ,201804     ,235135,10942,2,-,-, 
20180330,TX     ,201804     ,235200,10941,2,-,-, 
20180330,TX     ,201804     ,235245,10941,2,-,-, 
20180330,TX     ,201804     ,235305,10941,2,-,-, 
20180330,TX     ,201804     ,235333,10941,2,-,-, 
20180330,TX     ,201804     ,235353,10941,2,-,-, 
20180330,TX     ,201804     ,235353,10941,2,-,-, 
20180330,TX     ,201804     ,235420,10941,2,-,-, 
20180330,TX     ,201804     ,235420,10941,2,-,-, 
20180330,TX     ,201804     ,235450,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,6,-,-, 
20180330,TX     ,201804     ,235537,10940,4,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,4,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,10,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,4,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,6,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235537,10940,2,-,-, 
20180330,TX     ,201804     ,235540,10940,2,-,-, 
20180330,TX     ,201804     ,235540,10940,2,-,-, 
20180330,TX     ,201804     ,235557,10940,2,-,-, 
20180330,TX     ,201804     ,235608,10939,2,-,-, 
20180330,TX     ,201804     ,235608,10939,2,-,-, 
20180330,TX     ,201804     ,235608,10939,4,-,-, 
20180330,TX     ,201804     ,235608,10939,2,-,-, 
20180330,TX     ,201804     ,235608,10939,2,-,-, 
20180330,TX     ,201804     ,235608,10939,2,-,-, 
20180330,TX     ,201804     ,235622,10939,2,-,-, 
20180330,TX     ,201804     ,235622,10939,2,-,-, 
20180330,TX     ,201804     ,235626,10939,2,-,-, 
20180330,TX     ,201804     ,235626,10939,2,-,-, 
20180330,TX     ,201804     ,235626,10939,2,-,-, 
20180330,TX     ,201804     ,235634,10939,2,-,-, 
20180330,TX     ,201804     ,235634,10939,2,-,-, 
20180330,TX     ,201804     ,235634,10939,2,-,-, 
20180330,TX     ,201804     ,235712,10940,2,-,-, 
20180330,TX     ,201804     ,235713,10939,2,-,-, 
20180330,TX     ,201804     ,235713,10939,2,-,-, 
20180330,TX     ,201804     ,235713,10940,2,-,-, 
20180330,TX     ,201804     ,235713,10939,2,-,-, 
20180330,TX     ,201804     ,235713,10939,2,-,-, 
20180330,TX     ,201804     ,235813,10939,2,-,-, 
20180330,TX     ,201804     ,235813,10939,2,-,-, 
20180330,TX     ,201804     ,235819,10939,2,-,-, 
20180330,TX     ,201804     ,235819,10939,2,-,-, 
20180330,TX     ,201804     ,235819,10939,2,-,-, 
20180330,TX     ,201804     ,235819,10939,2,-,-, 
20180330,TX     ,201804     ,235822,10939,2,-,-, 
20180330,TX     ,201804     ,235826,10939,2,-,-, 
20180330,TX     ,201804     ,235828,10939,2,-,-, 
20180330,TX     ,201804     ,235828,10939,2,-,-, 
20180330,TX     ,201804     ,235828,10939,4,-,-, 
20180330,TX     ,201804     ,235838,10939,2,-,-, 
20180330,TX     ,201804     ,235843,10939,2,-,-, 
20180330,TX     ,201804     ,235844,10939,2,-,-, 
20180330,TX     ,201804     ,235857,10939,6,-,-, 
20180330,TX     ,201804     ,235858,10939,2,-,-, 
20180330,TX     ,201804     ,235910,10939,6,-,-, 
20180331,TX     ,201804     ,000000,10939,2,-,-, 
20180331,TX     ,201804     ,000025,10939,2,-,-, 
20180331,TX     ,201804     ,000026,10939,2,-,-, 
20180331,TX     ,201804     ,000026,10939,2,-,-, 
20180331,TX     ,201804     ,000026,10940,2,-,-, 
20180331,TX     ,201804     ,000026,10939,2,-,-, 
20180331,TX     ,201804     ,000026,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10940,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000027,10938,4,-,-, 
20180331,TX     ,201804     ,000027,10939,2,-,-, 
20180331,TX     ,201804     ,000040,10938,4,-,-, 
20180331,TX     ,201804     ,000045,10938,6,-,-, 
20180331,TX     ,201804     ,000101,10938,2,-,-, 
20180331,TX     ,201804     ,000101,10938,2,-,-, 
20180331,TX     ,201804     ,000101,10938,2,-,-, 
20180331,TX     ,201804     ,000103,10938,6,-,-, 
20180331,TX     ,201804     ,000103,10938,2,-,-, 
20180331,TX     ,201804     ,000116,10938,2,-,-, 
20180331,TX     ,201804     ,000116,10938,2,-,-, 
20180331,TX     ,201804     ,000116,10938,2,-,-, 
20180331,TX     ,201804     ,000116,10938,2,-,-, 
20180331,TX     ,201804     ,000116,10938,2,-,-, 
20180331,TX     ,201804     ,000128,10939,2,-,-, 
20180331,TX     ,201804     ,000138,10938,2,-,-, 
20180331,TX     ,201804     ,000138,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,10,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,10,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,2,-,-, 
20180331,TX     ,201804     ,000147,10938,10,-,-, 
20180331,TX     ,201804     ,000203,10938,2,-,-, 
20180331,TX     ,201804     ,000213,10938,2,-,-, 
20180331,TX     ,201804     ,000223,10938,2,-,-, 
20180331,TX     ,201804     ,000259,10939,6,-,-, 
20180331,TX     ,201804     ,000303,10939,2,-,-, 
20180331,TX     ,201804     ,000310,10939,2,-,-, 
20180331,TX     ,201804     ,000344,10938,2,-,-, 
20180331,TX     ,201804     ,000345,10938,2,-,-, 
20180331,TX     ,201804     ,000357,10938,2,-,-, 
